job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function
17645,875,1176,471,302,886,2360,2561,1619,0,0,0,5,7,13,116,37
14518,967,607,471,224,621,2138,1619,1619,0,1,0,1,5,1,58,12
1948,661,607,471,302,735,2981,1278,361,0,1,1,0,7,13,55,18
7288,2670,292,471,302,254,1050,98,322,0,1,1,5,6,4,50,1
16903,4,1156,471,302,396,715,1532,409,0,1,0,1,2,4,25,7
1900,858,126,471,59,254,1924,127,1105,1,1,1,1,0,9,70,31
9929,355,610,471,302,303,1695,2561,1619,0,1,0,1,7,13,116,37
14958,2071,311,391,302,881,180,1311,248,0,1,1,1,5,1,58,31
11318,2757,1087,391,114,63,1749,1257,397,1,1,0,1,2,9,40,31
13836,1253,92,471,302,876,490,2405,735,0,1,0,1,7,13,116,37
4585,1603,950,114,302,886,1790,167,1619,0,1,1,1,5,13,4,1
10330,552,1075,471,302,486,2162,1498,1619,0,1,0,1,2,4,63,7
1772,947,268,471,86,374,3068,658,1638,0,1,1,1,2,13,58,37
7068,801,248,309,261,454,1421,434,1083,0,1,1,1,5,4,80,12
13109,87,696,471,302,105,1249,2561,1619,0,1,0,5,7,13,116,37
13959,2588,415,471,255,571,2589,2213,710,0,0,0,1,5,1,55,18
3635,593,617,471,302,589,165,474,1468,0,1,0,1,5,1,55,7
5091,805,698,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
6763,859,926,471,302,399,957,2561,1619,0,1,0,5,7,13,116,37
9960,2209,364,226,302,21,143,1533,1619,0,1,0,1,5,1,55,18
8637,496,1132,471,302,306,1019,2621,1070,0,1,0,1,5,1,37,0
5884,1108,852,146,302,76,383,18,113,0,1,0,1,7,13,102,31
6759,1918,7,339,302,886,466,2561,1619,0,1,0,1,7,13,116,37
11653,219,343,364,302,13,2784,954,60,0,1,0,1,7,13,21,12
9276,1023,899,471,302,635,1764,560,1619,0,1,1,1,7,13,116,18
8521,662,630,226,302,502,164,1616,1619,0,1,1,1,7,13,113,18
14560,2002,1130,471,302,886,2727,2561,1619,0,0,0,0,5,13,116,37
8725,806,722,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
17553,1582,772,471,302,886,317,2561,1619,0,0,0,1,7,13,48,37
7668,2311,622,474,302,876,2925,872,1306,0,1,1,1,7,13,116,37
6657,215,950,163,302,813,521,244,1143,0,1,0,1,0,1,58,12
10225,553,47,471,302,486,2163,1211,1619,0,1,0,1,2,4,25,7
8774,65,601,391,302,509,2094,698,899,0,1,0,1,5,1,21,31
13681,910,88,471,112,548,999,1637,491,0,1,1,0,5,9,27,9
946,2426,566,471,289,500,1059,1778,1262,0,0,1,1,5,1,58,12
6573,301,311,471,302,886,3259,2613,1642,0,0,1,0,6,1,70,5
12332,2144,371,14,302,252,1202,923,416,0,1,1,1,5,13,82,16
5437,1095,543,471,302,552,246,736,365,0,1,0,1,0,13,48,22
14880,1788,987,335,302,115,2063,1476,1378,0,1,1,1,2,4,89,25
9540,894,234,471,302,886,524,1044,563,0,1,0,3,1,13,101,0
8230,774,279,471,71,842,825,1622,1619,0,1,0,1,0,13,101,22
627,979,28,226,302,226,3012,790,645,0,1,0,1,2,1,49,26
14734,2414,891,135,302,886,878,2561,1619,0,0,0,0,5,13,116,37
15599,1284,696,172,291,796,2384,2518,1178,0,1,0,1,5,1,55,18
12654,1440,1053,471,302,760,944,231,1619,0,0,0,1,7,13,116,37
15051,74,574,471,302,827,1880,686,774,0,1,0,1,0,1,70,31
3950,2323,680,471,302,71,2322,2019,1619,0,1,0,5,7,13,116,37
10509,2532,610,391,302,298,1831,2366,1006,0,1,1,1,5,1,58,18
9231,1813,578,471,302,678,2741,426,1160,0,1,0,1,0,1,21,24
13900,2307,943,471,302,886,1083,1833,1619,0,1,1,0,6,4,83,7
10140,558,950,471,302,486,2196,1206,1619,0,1,0,3,2,4,37,7
1088,2316,156,471,302,826,1167,385,1619,0,1,0,1,4,9,70,22
2570,288,126,471,156,886,1484,2561,1619,0,0,0,1,5,13,6,34
1336,1422,156,471,180,430,1532,885,1619,1,1,0,1,5,9,0,0
6904,678,126,471,302,854,1913,1099,1619,0,1,0,5,7,13,116,37
73,558,684,471,302,486,2204,1211,1619,0,1,0,3,2,4,37,7
7536,687,247,272,78,669,2118,68,672,0,1,1,1,2,1,24,22
13877,959,126,332,302,417,1395,2561,1619,0,1,1,5,7,13,116,37
9132,68,1013,98,302,270,2622,1772,1343,0,1,0,1,7,13,116,37
2796,1836,487,471,171,886,1788,1405,1619,0,0,0,1,0,4,89,20
2071,465,487,471,302,886,650,2552,726,1,0,1,1,5,1,21,18
1195,2697,263,226,302,883,2000,767,1619,0,1,1,5,7,13,116,37
2869,1844,667,471,302,71,2280,2012,1619,0,1,0,5,7,13,116,37
8496,2530,610,471,302,440,3001,141,1626,0,1,1,1,6,13,58,18
1443,483,1176,111,302,886,2001,2561,1619,0,0,0,5,7,13,116,37
5790,1180,415,471,302,148,1579,1326,1332,0,1,1,1,2,13,106,7
12774,2503,731,471,302,760,782,2021,1619,0,0,0,5,7,13,116,37
11900,1800,1089,338,302,598,2069,1900,1619,0,1,0,1,2,1,80,23
9364,2027,865,471,302,886,2455,1187,1619,0,1,0,5,7,13,116,37
14575,1810,909,370,302,690,2726,2561,1619,0,1,0,1,7,13,116,37
9327,230,574,471,302,886,1746,1054,1619,0,0,0,0,7,13,55,18
3689,631,164,294,302,254,2413,1979,1562,0,1,1,1,2,4,105,1
10243,200,311,275,302,886,2141,1182,1171,0,0,1,1,5,1,42,22
10362,1683,247,163,302,535,1717,447,1547,0,1,0,1,5,1,55,12
5507,1109,694,471,302,886,2657,1726,1222,0,0,0,5,7,13,116,37
9078,383,415,170,302,737,2148,2474,1462,0,1,1,1,3,13,21,20
16024,1118,526,471,302,190,696,2561,1619,0,1,0,5,7,13,116,37
9136,2048,731,391,302,111,457,1497,699,0,1,0,1,0,1,81,31
1040,675,126,471,302,854,1915,619,1619,0,1,0,5,7,13,116,37
13570,1390,763,471,302,886,585,2561,1619,0,0,0,5,7,13,100,37
7327,1574,55,451,302,746,2619,2220,626,0,1,1,5,7,2,48,16
17235,349,184,392,302,85,596,2482,214,0,1,1,1,7,13,6,31
6217,1078,492,272,302,177,631,844,693,0,1,1,1,3,1,37,22
7392,980,25,471,302,230,2897,2545,918,0,1,0,1,5,1,21,18
10365,1965,935,471,302,649,2075,6,1619,0,1,0,1,0,3,9,30
17845,2425,637,471,0,886,2498,1576,1619,0,1,0,0,5,1,55,18
2192,570,1102,471,302,886,1941,621,1593,1,0,0,1,4,9,106,1
13164,1992,593,471,302,600,236,603,1091,0,1,0,1,5,9,58,12
4821,17,643,471,302,580,3170,1071,1092,0,1,0,1,5,0,30,18
15239,1031,610,471,302,886,1751,1316,1619,0,0,0,0,7,13,116,37
11468,1797,840,471,302,760,71,2561,1619,0,0,0,1,7,13,116,37
14544,2417,370,226,302,21,787,1707,1619,0,1,0,1,5,1,55,18
3446,2035,840,471,302,735,333,1429,1220,0,1,1,0,2,13,80,31
8143,2015,247,471,302,402,2270,1835,1619,0,1,0,1,5,13,4,37
6002,1663,521,471,302,886,713,1700,21,0,0,1,1,6,4,46,16
14563,1954,527,367,302,458,1057,320,453,0,1,0,3,5,0,48,16
14474,1769,785,152,302,421,1412,2561,1619,0,1,1,5,7,13,116,37
16794,1281,126,471,302,886,2110,1049,1619,0,1,1,0,5,1,95,18
8632,1439,731,471,302,760,116,2561,1619,0,0,0,1,7,13,116,37
12741,1813,247,340,302,212,213,299,659,0,1,1,1,5,13,58,18
11818,1332,337,471,302,584,2631,2561,1619,0,1,0,1,2,13,1,18
842,2637,1176,471,35,338,1587,400,685,1,1,1,1,5,1,101,22
9972,716,617,164,302,467,805,1874,1449,0,1,1,1,1,5,106,12
7408,1752,1176,471,302,441,1013,2561,1619,0,1,1,5,7,13,116,37
1728,994,781,313,302,608,1989,203,870,0,1,0,1,5,1,65,20
14746,1416,731,471,302,760,942,1179,1619,0,0,0,1,7,13,116,37
5429,820,589,259,302,886,1060,1066,118,0,0,1,5,7,13,116,37
5583,747,459,234,302,886,1065,1845,1619,0,0,1,5,7,13,116,37
2442,2513,262,471,302,622,2848,2409,1148,0,1,1,1,0,9,48,16
10500,1951,1158,471,302,760,100,2561,1619,0,0,0,1,7,13,69,37
12205,562,247,122,302,198,3153,2186,1339,0,1,1,1,0,4,58,7
3063,895,603,471,302,484,975,2561,1619,0,1,0,1,7,13,37,37
4411,186,696,471,302,886,1638,2561,1619,0,0,1,5,7,13,116,37
2454,2355,950,471,302,307,1388,1384,1619,0,1,0,1,4,13,58,12
6236,552,870,471,302,486,2176,1209,1619,0,1,0,1,2,4,37,7
14622,1797,983,471,302,760,69,2561,1619,0,0,0,1,7,13,116,37
15563,461,733,471,302,760,935,1317,1619,0,0,0,1,7,13,116,37
1553,71,339,391,302,8,877,1290,962,0,1,1,1,2,9,81,31
8224,2761,935,471,0,65,2673,1061,2,0,1,0,1,1,7,58,8
3122,245,1126,471,302,886,3025,2093,1351,0,0,0,1,5,1,37,20
849,2018,577,471,302,886,3251,1587,811,0,0,1,1,5,1,21,18
13638,1107,1075,471,302,886,2567,2561,1619,0,0,0,5,7,13,100,37
14181,1566,840,471,302,760,43,2561,1619,0,0,0,1,7,13,116,37
12603,2723,369,471,302,443,2338,1769,1619,0,1,0,1,2,1,101,18
11854,1656,868,471,146,886,2819,2244,1619,0,0,0,0,2,4,12,31
13385,2498,1128,185,302,106,1280,1655,1619,0,1,0,0,5,1,13,18
3168,74,950,471,302,827,1880,686,774,0,1,0,1,0,1,70,31
16499,1307,816,471,302,736,2596,1494,1108,0,1,1,1,2,1,7,12
17644,616,487,461,302,202,1391,1258,17,1,1,1,3,7,4,106,0
6956,1283,313,471,302,477,1512,916,335,0,1,0,1,2,1,55,12
4381,33,487,471,302,886,1546,944,1026,0,1,0,1,7,13,89,21
6209,2692,622,420,302,827,3032,1336,775,0,1,1,1,0,13,116,9
5450,2376,1176,471,302,534,3142,2561,1619,0,1,0,5,7,13,116,37
6791,1829,311,339,302,335,463,2321,1456,0,1,1,1,5,13,58,9
14443,1859,379,471,302,124,3110,1428,825,0,1,0,1,5,1,55,26
3387,744,247,471,302,52,281,1731,1619,0,1,0,1,7,1,55,12
5295,332,388,127,302,886,1542,2521,1619,0,0,1,5,7,13,116,37
3561,805,985,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
5673,2331,592,163,302,886,2011,1881,119,0,0,1,1,5,1,21,12
10671,1370,229,471,302,254,1043,94,324,0,1,1,1,6,4,55,18
5925,669,215,471,221,788,2556,240,432,0,1,1,1,5,9,55,18
14947,1228,304,469,302,881,3207,153,250,1,1,1,5,7,13,116,37
3004,945,464,471,302,886,3148,961,479,0,0,1,1,0,5,21,23
7882,824,868,471,233,886,1028,2561,666,1,0,0,1,2,4,37,31
15732,666,88,163,302,114,2731,1693,1154,0,1,1,1,0,13,28,12
14843,1842,1121,471,302,191,708,899,522,0,1,1,1,1,1,74,16
4262,2371,321,471,302,410,2790,2072,1080,0,1,1,5,7,13,116,37
2776,369,1087,471,160,635,1242,2228,241,0,1,1,1,0,4,48,16
2509,296,950,73,302,203,743,134,1394,0,1,1,1,0,1,58,4
3942,570,574,122,142,310,2648,997,1440,1,1,0,1,2,4,96,7
15915,333,311,82,302,886,580,2193,1171,0,0,1,1,5,1,42,22
7653,64,597,169,302,639,2092,698,899,0,1,0,1,5,1,21,31
11228,226,132,471,302,254,2695,831,298,0,1,1,4,0,9,26,31
1209,69,247,471,302,402,2271,1836,1619,0,1,0,1,5,13,4,37
3853,1082,247,471,302,757,1091,317,1098,1,1,1,1,6,9,58,5
17540,529,640,471,302,886,144,563,278,0,0,1,5,7,13,64,37
9011,1017,538,471,302,797,1699,2203,1107,0,1,1,0,2,1,29,11
9795,1530,476,471,302,800,14,2358,169,0,1,0,1,5,1,27,3
16413,561,21,471,216,691,242,552,120,0,1,1,1,7,13,37,7
5839,2603,535,308,259,378,1817,1755,437,0,1,1,1,5,2,80,23
17547,2111,18,471,302,886,3211,2564,634,0,0,1,3,6,9,70,31
15873,2071,840,471,302,760,60,2561,1619,0,0,0,1,7,13,69,37
4566,567,1032,34,100,886,952,223,697,0,0,0,1,2,1,106,1
9169,1483,1176,471,302,595,2841,1008,762,1,1,0,1,5,1,21,22
12860,1429,696,471,302,760,1864,1137,1619,0,0,0,1,5,1,87,12
16275,1414,1168,471,302,760,941,953,1619,0,0,0,1,7,13,68,37
1989,1541,516,471,302,585,844,26,1619,0,1,0,4,2,4,70,22
13118,23,608,471,302,833,3073,2122,990,0,1,0,1,7,13,55,37
5989,975,1013,471,302,726,3,3,0,0,1,1,1,2,4,116,37
9338,322,751,471,302,28,404,368,157,0,1,0,1,7,13,11,37
10979,990,666,471,302,486,2712,1604,1619,0,1,0,1,2,4,35,7
15348,805,1133,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
3124,560,683,471,302,486,2200,1192,1619,0,1,0,3,2,4,43,7
5842,262,255,471,302,886,2144,1427,1619,0,1,1,1,7,13,116,37
5053,2543,182,268,302,886,681,1852,580,0,0,1,5,7,13,116,37
11217,1191,597,436,302,509,2096,696,900,0,1,0,1,5,1,55,18
3781,2373,1043,471,302,886,2665,197,1248,0,0,1,1,5,13,55,18
14921,2700,610,471,302,440,1444,2439,1624,0,1,1,1,6,13,58,18
8671,322,751,471,302,28,404,368,157,0,1,0,1,7,13,11,37
9776,1423,688,471,152,261,605,1251,1619,0,1,0,1,7,0,101,20
5049,1037,581,272,302,712,2243,445,1137,0,1,1,1,0,1,21,22
12335,2394,810,471,302,886,623,204,1619,0,1,0,0,7,1,21,37
17332,1873,234,471,302,886,3165,2246,1544,0,0,0,4,6,9,101,31
6377,2600,950,391,302,298,480,2318,1006,0,1,1,1,5,1,58,31
6718,1631,922,471,302,625,396,171,499,0,1,1,1,5,1,46,20
5392,2155,303,202,302,886,2160,1293,1113,1,1,1,5,7,13,116,37
17031,830,654,471,302,475,1504,2361,1506,0,1,1,1,5,9,96,37
1083,2019,212,471,302,886,892,707,1619,0,1,1,1,7,1,95,18
17507,2150,303,208,302,695,1967,2567,635,0,1,0,1,0,1,6,7
13526,1141,908,471,302,329,3011,1488,1619,0,1,0,1,2,4,96,17
9573,861,950,141,302,448,1213,2561,1619,0,1,0,5,7,13,116,37
1870,2464,374,471,42,165,280,1557,1619,0,1,0,1,6,13,38,7
8170,27,1132,471,302,290,2016,2068,1619,0,0,1,1,5,1,79,18
10608,46,876,215,302,886,1243,1073,1619,0,0,0,0,5,5,30,12
17183,613,203,471,302,254,1032,94,324,0,1,1,5,6,4,11,37
16828,952,234,471,135,748,2409,2162,1619,0,1,1,1,5,13,81,18
8187,2246,953,471,302,791,2768,1492,173,0,1,1,1,7,1,17,37
2431,2717,356,441,302,823,3002,1659,183,0,1,0,2,6,1,21,25
90,806,56,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
9347,1413,1135,471,302,486,2219,1215,1619,0,1,0,3,2,4,25,7
1913,104,391,180,302,337,1568,966,1084,0,1,1,5,7,13,116,37
3549,141,587,471,302,260,2964,1307,534,1,1,1,1,5,1,58,22
3630,505,247,272,302,756,621,2341,152,0,1,0,5,7,13,116,22
9875,1225,74,471,302,313,2642,2417,660,0,1,1,1,4,1,58,9
13771,1897,124,471,302,187,3146,2434,789,0,1,1,1,7,13,18,29
2545,121,1087,37,302,283,574,1449,320,0,1,0,1,5,1,95,31
846,2287,1073,384,114,672,276,62,82,0,1,1,1,2,4,101,7
7494,2099,689,471,138,635,2504,1582,241,0,1,1,1,2,9,104,31
6758,2419,607,272,248,275,3051,280,714,0,1,1,3,5,1,27,22
14847,574,940,471,302,281,304,224,966,0,1,0,1,2,4,70,7
8988,805,1103,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
16578,262,511,306,50,146,1806,1984,1619,0,0,0,5,7,13,116,37
4065,2480,731,226,302,886,1437,1287,812,0,1,1,1,0,9,116,18
5506,1109,1048,471,302,886,2657,1726,1222,0,0,0,5,7,13,116,37
5477,438,486,471,302,707,2515,1404,1362,0,1,0,1,2,13,37,37
6891,2573,398,391,302,501,1305,1653,602,0,1,1,1,5,13,70,31
13387,429,617,99,302,886,769,1781,1619,0,1,0,0,5,13,55,18
15617,1595,616,471,302,822,1759,1135,1619,0,0,0,0,6,2,46,16
14226,1324,15,471,183,231,893,69,1619,0,1,0,1,0,13,93,27
16403,1002,989,197,261,43,1022,1686,1064,0,1,0,1,5,1,70,20
11670,886,103,180,302,501,1687,2035,307,0,1,0,1,5,13,70,13
13437,2347,610,471,302,327,984,2120,1328,0,1,1,1,0,1,21,18
12708,752,607,313,302,502,1743,762,1619,0,1,1,5,7,13,116,23
11269,711,610,272,20,355,1187,1800,716,1,1,1,1,5,13,58,22
17720,339,1081,471,302,886,771,938,681,0,0,0,1,0,4,25,7
4815,2139,258,471,142,427,2822,2561,1604,1,1,1,0,6,9,116,31
3287,1903,487,471,219,886,2643,2375,255,0,1,0,1,7,13,116,29
4760,1131,926,284,302,579,1125,2561,1622,0,1,0,1,0,1,46,16
8974,2599,489,391,302,543,2079,730,1536,0,1,0,1,0,1,38,31
14755,215,247,163,302,10,2681,568,1566,0,1,0,1,5,1,21,12
12715,1579,163,471,302,254,2432,2444,323,0,1,1,5,6,4,116,37
9197,1184,940,471,302,281,3275,2641,1330,0,1,0,1,2,13,116,31
5680,1003,244,471,85,732,2377,753,1619,0,0,0,1,0,0,57,1
9232,2037,15,204,302,23,1025,297,1030,0,1,1,1,6,9,72,31
9614,553,1118,471,302,486,2166,1214,1619,0,1,0,1,2,4,29,7
16108,120,365,226,302,21,933,2629,1619,0,1,0,1,5,5,55,18
13428,2555,238,471,302,886,532,2274,733,0,1,0,4,0,13,101,31
14912,2181,415,471,302,661,2972,175,1619,0,1,1,1,5,13,55,26
8432,1830,416,471,212,148,1566,1841,406,0,1,1,1,7,13,30,6
7357,592,247,124,114,570,959,2324,1550,1,1,1,1,6,9,58,7
11282,2358,538,471,302,705,1426,1913,701,0,1,1,1,7,1,21,12
5875,876,234,471,302,317,119,2169,1619,0,1,0,1,5,1,21,31
14821,23,983,471,302,760,47,2561,1619,0,0,0,1,7,13,116,37
13488,2707,188,471,302,302,2302,1109,204,0,1,0,1,5,1,55,12
9951,2481,1071,471,302,886,1097,2561,1619,0,0,0,5,7,13,116,37
10104,2496,487,375,302,563,1840,1323,1627,0,1,1,3,0,4,101,31
15898,1210,507,471,302,28,414,370,159,0,1,0,1,7,13,11,37
598,350,179,89,302,545,867,1819,1016,0,1,1,1,2,9,48,16
14148,824,775,471,233,886,1028,2561,666,0,0,0,1,2,4,37,31
4129,1546,1113,471,302,585,816,316,1619,0,1,0,4,2,4,70,22
10410,1260,1176,471,302,441,1014,2561,1619,0,1,1,5,7,13,116,37
17257,2244,311,396,302,886,2371,401,1171,0,0,1,1,5,1,42,31
17327,2008,84,471,302,40,227,2383,752,0,1,1,1,2,1,81,22
14350,2654,935,281,302,432,2837,1829,1159,0,1,0,4,4,7,58,3
9235,2697,31,141,302,242,907,951,476,0,1,1,1,5,1,58,12
17053,597,443,86,302,24,2756,7,138,0,1,1,5,7,13,116,37
7311,1028,311,471,302,169,2352,151,809,0,1,0,1,0,13,58,3
11782,2148,15,415,302,636,2886,2561,1619,0,1,0,1,5,13,55,25
8810,636,492,163,302,472,1500,1136,1619,0,1,0,3,7,13,116,12
4108,2391,5,471,302,838,419,371,1619,0,1,1,5,7,13,116,37
4407,806,831,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
10813,1908,607,471,302,640,2043,1791,1428,0,1,1,1,0,13,58,29
6972,558,574,471,302,486,2185,1442,1619,0,1,0,3,2,4,37,1
2894,660,641,471,302,116,514,1037,1619,0,1,0,2,0,9,21,9
9398,2671,165,471,302,254,3157,97,324,0,1,1,1,4,4,116,37
16314,1359,88,163,302,114,2738,1233,1188,0,1,1,1,0,13,28,12
8331,880,1032,471,185,635,2496,2561,604,0,1,1,1,5,9,48,31
613,1704,953,313,114,608,1104,31,340,0,1,1,3,2,4,65,23
4281,1096,150,471,302,254,3156,96,324,0,1,1,1,7,13,116,37
14522,278,17,471,229,70,204,800,1619,0,1,1,1,0,9,55,31
13985,2519,199,436,201,692,2357,1588,1619,0,1,0,1,5,1,70,12
12625,512,696,471,302,105,1012,2561,1619,0,1,0,5,7,13,116,37
5530,630,805,471,302,886,2766,1254,1619,0,0,0,1,6,9,116,1
8526,245,1126,471,302,886,3024,2093,1350,0,0,1,1,5,1,37,20
10692,153,895,471,302,886,1173,1333,1384,0,0,0,5,7,13,116,37
13315,1231,1075,471,302,347,297,2261,730,0,1,1,1,4,1,93,27
13253,2564,553,471,302,886,2452,1867,824,0,1,0,1,0,4,11,23
3641,2171,311,471,302,490,2350,1102,468,0,1,1,1,6,9,21,18
8655,1839,1089,471,180,292,1641,890,69,0,1,1,1,7,13,72,21
11405,2565,752,471,302,18,135,2127,719,0,1,1,1,7,4,22,25
4433,2486,950,226,302,420,1406,179,1619,0,1,1,5,5,13,33,18
15812,2229,334,471,302,123,342,2561,219,0,1,0,1,5,1,58,18
16402,657,167,471,302,848,488,1904,1619,0,1,1,1,0,13,55,9
6606,839,415,272,302,737,918,839,1465,0,1,1,1,0,13,21,22
9339,1984,378,141,123,889,1479,1941,815,0,1,1,1,0,1,55,12
14893,223,158,471,302,254,1398,2561,1619,0,1,0,5,7,13,116,37
8548,896,1176,471,302,441,1017,2561,1619,0,1,1,5,7,13,116,37
13854,311,679,471,302,886,2437,1522,1619,0,1,0,5,7,13,116,37
15043,1774,487,299,302,37,1231,1536,405,0,0,1,1,3,3,48,16
7130,2661,335,471,0,886,2251,2137,1003,0,0,0,3,6,9,29,11
17195,202,826,471,302,559,1370,2561,1619,0,0,0,0,7,13,116,37
15794,2638,412,101,302,737,3223,2158,1466,0,1,1,1,5,1,21,20
14566,143,247,411,302,831,194,1145,783,0,1,1,1,6,9,64,12
3963,450,247,471,141,90,1276,411,1433,0,1,0,1,5,10,29,22
9978,1478,581,471,302,712,2866,1684,121,0,1,1,1,6,1,21,22
12872,393,667,471,302,451,1455,1621,1218,0,1,1,1,5,1,70,20
6785,1927,1103,471,302,886,1832,2561,122,0,0,0,1,2,4,29,1
4416,2283,610,163,302,608,3066,154,1619,0,1,1,1,7,13,65,12
16044,1076,88,313,302,114,2244,626,1619,0,1,0,1,5,13,28,17
11877,1576,110,471,302,886,1232,703,1199,0,0,0,1,2,10,55,31
8737,2538,306,313,302,729,421,1122,1348,0,1,0,1,2,1,106,23
4972,318,1155,471,302,28,404,368,157,0,1,0,1,7,13,11,37
4981,1509,311,117,302,457,1463,943,1521,0,1,0,5,7,13,116,37
3416,247,487,471,302,101,2121,323,1619,1,1,1,0,2,13,116,31
2507,68,311,19,302,729,2364,1744,1181,0,1,1,1,5,1,106,37
14875,1457,622,272,144,827,2260,1330,771,0,1,0,1,0,1,70,22
17190,2469,234,471,71,78,667,798,1619,0,1,0,1,2,9,21,7
10984,1994,281,471,302,254,3199,928,646,0,1,1,5,6,4,116,37
2314,1890,1176,471,301,886,2744,440,1619,0,0,1,3,0,1,54,18
5216,1041,1176,471,302,254,2446,93,324,0,1,1,5,6,4,50,31
15406,1476,88,245,302,114,562,2197,1039,0,1,0,1,7,13,116,22
8587,1779,1033,471,302,760,945,82,1619,0,0,0,1,7,13,68,37
288,1811,1033,339,302,258,618,1585,473,0,1,1,1,0,1,58,9
5816,1637,103,313,302,756,2529,1040,537,0,1,1,1,7,13,116,37
9565,2014,236,383,302,284,2304,1086,1619,0,1,0,1,5,9,58,20
9111,1652,415,471,180,229,888,1689,545,0,1,1,1,0,9,55,31
118,1485,740,280,302,388,1117,214,633,0,1,1,5,7,13,116,37
2258,1061,1088,201,302,886,2238,1033,1208,0,0,0,1,7,13,35,37
9747,1348,806,471,302,886,2754,2572,164,0,0,0,0,7,13,96,37
14468,1004,247,272,302,298,1825,2317,1006,0,1,1,1,5,1,58,22
17480,1499,234,422,302,811,2979,2365,1522,0,1,1,1,0,1,4,3
11612,1281,1091,226,302,750,1462,548,1619,0,1,1,5,7,13,116,37
12040,434,707,471,302,790,309,2561,1619,1,1,0,5,7,13,116,37
7137,160,950,122,183,350,716,967,725,1,1,0,1,2,4,70,7
11050,805,591,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
3797,1016,1091,471,302,797,1700,2204,1107,0,1,0,0,7,1,29,37
9451,361,829,471,302,0,1122,2561,1122,0,1,1,3,7,4,48,16
14352,92,63,471,180,665,1299,1694,1619,0,1,0,1,7,13,116,0
1469,552,610,471,302,486,2209,1442,1619,0,1,0,1,2,4,37,7
7325,1381,133,471,302,254,2696,834,298,0,1,1,4,7,13,26,31
4762,328,971,471,302,886,1625,2560,1609,0,0,1,0,6,4,15,13
15261,2326,847,116,302,197,1896,1347,1619,0,1,0,1,2,13,70,8
11168,1351,58,471,302,486,2255,1220,1619,0,1,0,1,2,4,32,7
10784,1325,311,391,302,864,1859,1095,1619,0,1,1,5,0,1,55,31
13941,439,1135,471,302,707,2514,887,1245,0,1,0,1,0,13,37,37
10860,1441,389,471,302,32,2977,2432,1388,0,1,0,1,2,5,116,4
6595,649,680,471,302,886,760,2561,1619,0,0,0,3,6,4,38,37
12784,1720,271,211,302,662,2112,533,722,0,1,1,3,2,13,101,37
17673,627,1073,79,107,84,2227,980,81,0,1,1,1,2,4,25,7
3593,2154,355,342,188,823,2672,1660,1282,0,1,1,1,0,1,21,18
9251,1016,563,471,302,797,1700,2204,1107,0,1,0,0,7,1,29,37
15764,2580,108,220,36,671,1302,146,191,0,1,0,1,0,1,106,17
9439,1506,126,116,302,94,776,865,1619,0,1,0,1,5,1,70,9
14696,2033,756,391,222,132,208,107,58,0,1,0,1,0,1,58,31
2621,1408,731,450,302,285,1535,710,314,0,1,0,1,0,1,21,18
6365,838,513,471,302,764,2877,507,614,0,1,1,1,2,4,70,31
5363,1383,1013,391,302,886,2946,2561,1619,0,1,1,1,6,4,56,31
1139,104,903,471,302,886,434,2561,1619,0,0,0,1,2,9,48,1
13580,2362,588,471,302,874,855,41,47,0,1,0,1,5,1,21,12
9016,495,558,471,302,520,1590,732,1619,0,1,1,1,5,1,4,0
15899,1764,1089,471,302,735,1600,1263,1619,0,1,0,5,7,13,116,37
12438,1217,1135,471,302,707,2476,344,893,0,1,0,1,0,9,37,7
15918,1070,574,122,302,446,2097,1554,1297,0,1,0,1,1,1,58,7
79,29,1036,471,302,508,1530,2561,1619,1,0,0,1,5,13,8,5
3508,2189,487,471,302,886,316,2561,1619,0,0,0,1,7,13,30,37
1689,2222,311,431,302,345,3260,2616,1643,0,1,1,1,5,1,55,18
16747,2697,247,471,302,748,2410,2163,1619,0,1,1,1,5,13,58,12
5323,363,681,471,302,322,2125,50,1194,0,1,0,4,0,4,31,25
9653,805,964,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
3588,2325,1051,407,302,375,3115,188,1268,0,0,1,5,7,13,116,37
16106,2250,311,471,302,423,1413,349,1619,0,1,0,1,5,1,21,37
3458,2223,373,471,97,33,2818,1105,1619,1,1,0,1,5,1,28,18
16799,544,770,471,302,396,773,1048,1020,0,1,1,1,7,13,116,7
3607,154,902,226,253,886,2137,765,1382,0,0,1,1,0,1,106,18
5012,2119,950,313,302,650,2076,467,1363,0,1,0,1,2,1,104,33
12343,1635,123,471,302,759,3196,628,1619,0,1,0,5,7,13,116,37
14211,223,178,471,302,254,1398,2561,1619,0,1,0,5,7,13,116,37
6214,1371,231,471,302,254,2697,834,298,0,1,1,4,7,13,26,31
6448,1117,917,471,302,190,695,2561,1619,0,1,0,5,7,13,116,37
